sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
280,23.9353,420994533,140331511,234436786,43824324,722037,136,420994533,1683978132,841989066
281,24.1864,420994533,140331511,234436786,43317567,722037,136,420994533,1683978132,841989066
282,23.7762,420994533,140331511,234436786,43795136,722037,136,420994533,1683978132,841989066
283,24.0569,420994533,140331511,234436786,43344719,722037,136,420994533,1683978132,841989066
284,23.8978,420994533,140331511,234436786,43476009,722037,136,420994533,1683978132,841989066
285,24.1869,420994533,140331511,234436786,43283255,722037,136,420994533,1683978132,841989066
286,23.8957,420994533,140331511,234436786,43459132,722037,136,420994533,1683978132,841989066
287,24.0592,420994533,140331511,234436786,43274823,722037,136,420994533,1683978132,841989066
288,23.7561,420994533,140331511,234436786,43293955,722037,136,420994533,1683978132,841989066
289,24.1707,420994533,140331511,234436786,43366536,722037,136,420994533,1683978132,841989066
290,23.9016,420994533,140331511,234436786,43824820,722037,136,420994533,1683978132,841989066
291,24.0477,420994533,140331511,234436786,43342211,722037,136,420994533,1683978132,841989066
292,24.0028,420994533,140331511,234436786,43300554,722037,136,420994533,1683978132,841989066
293,24.0532,420994533,140331511,234436786,43262166,722037,136,420994533,1683978132,841989066
294,23.9169,420994533,140331511,234436786,43980501,722037,136,420994533,1683978132,841989066
295,24.0472,420994533,140331511,234436786,43291245,722037,136,420994533,1683978132,841989066
296,23.8936,420994533,140331511,234436786,43807571,722037,136,420994533,1683978132,841989066
297,24.2145,420994533,140331511,234436786,43295674,722037,136,420994533,1683978132,841989066
298,23.9001,420994533,140331511,234436786,43828936,722037,136,420994533,1683978132,841989066
299,24.0708,420994533,140331511,234436786,43305734,722037,136,420994533,1683978132,841989066
300,23.898,420994533,140331511,234436786,43835106,722037,136,420994533,1683978132,841989066
301,24.3371,420994533,140331511,234436786,43301329,722037,136,420994533,1683978132,841989066
302,23.7705,420994533,140331511,234436786,43424339,722037,136,420994533,1683978132,841989066
303,24.0628,420994533,140331511,234436786,43385843,722037,136,420994533,1683978132,841989066
304,23.8988,420994533,140331511,234436786,43794414,722037,136,420994533,1683978132,841989066
305,24.1758,420994533,140331511,234436786,43305165,722037,136,420994533,1683978132,841989066
306,23.8838,420994533,140331511,234436786,43360718,722037,136,420994533,1683978132,841989066
307,24.1911,420994533,140331511,234436786,43270393,722037,136,420994533,1683978132,841989066
308,23.8651,420994533,140331511,234436786,43306535,722037,136,420994533,1683978132,841989066
309,24.1253,420994533,140331511,234436786,43118608,722037,136,420994533,1683978132,841989066
310,23.8436,420994533,140331511,234436786,43432358,722037,136,420994533,1683978132,841989066
311,24.1844,420994533,140331511,234436786,43290466,722037,136,420994533,1683978132,841989066
312,23.7682,420994533,140331511,234436786,43852392,722037,136,420994533,1683978132,841989066
313,24.1691,420994533,140331511,234436786,43332947,722037,136,420994533,1683978132,841989066
314,23.749,420994533,140331511,234436786,43314124,722037,136,420994533,1683978132,841989066
315,24.0609,420994533,140331511,234436786,43828524,722037,136,420994533,1683978132,841989066
316,23.8878,420994533,140331511,234436786,43463044,722037,136,420994533,1683978132,841989066
317,24.1905,420994533,140331511,234436786,43292509,722037,136,420994533,1683978132,841989066
318,23.7839,420994533,140331511,234436786,43880492,722037,136,420994533,1683978132,841989066
319,24.2064,420994533,140331511,234436786,43405410,722037,136,420994533,1683978132,841989066
320,23.7558,420994533,140331511,234436786,43326703,722037,136,420994533,1683978132,841989066
