sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
150,21.3067,420994533,140331511,206732558,41989125,722037,136,420994533,1683978132,841989066
151,20.978,420994533,140331511,206732558,41997328,722037,136,420994533,1683978132,841989066
152,20.9937,420994533,140331511,206732558,42080011,722037,136,420994533,1683978132,841989066
153,21.279,420994533,140331511,206732558,42079065,722037,136,420994533,1683978132,841989066
154,20.8499,420994533,140331511,206732558,42068071,722037,136,420994533,1683978132,841989066
155,20.8742,420994533,140331511,206732558,41964556,722037,136,420994533,1683978132,841989066
156,21.229,420994533,140331511,206732558,42054351,722037,136,420994533,1683978132,841989066
157,20.9777,420994533,140331511,206732558,42017130,722037,136,420994533,1683978132,841989066
158,20.8878,420994533,140331511,206732558,42041208,722037,136,420994533,1683978132,841989066
159,20.8671,420994533,140331511,206732558,42041770,722037,136,420994533,1683978132,841989066
160,21.1443,420994533,140331511,206732558,42016816,722037,136,420994533,1683978132,841989066
161,20.8621,420994533,140331511,206732558,42013834,722037,136,420994533,1683978132,841989066
162,20.8676,420994533,140331511,206732558,42005090,722037,136,420994533,1683978132,841989066
163,21.0341,420994533,140331511,206732558,41993670,722037,136,420994533,1683978132,841989066
164,20.867,420994533,140331511,206732558,42052244,722037,136,420994533,1683978132,841989066
165,20.9811,420994533,140331511,206732558,42035112,722037,136,420994533,1683978132,841989066
166,21.2995,420994533,140331511,206732558,42018609,722037,136,420994533,1683978132,841989066
167,20.8791,420994533,140331511,206732558,42018593,722037,136,420994533,1683978132,841989066
168,21.0034,420994533,140331511,206732558,42072078,722037,136,420994533,1683978132,841989066
169,21.2775,420994533,140331511,206732558,42013895,722037,136,420994533,1683978132,841989066
170,20.9858,420994533,140331511,206732558,42033961,722037,136,420994533,1683978132,841989066
171,20.9991,420994533,140331511,206732558,42020604,722037,136,420994533,1683978132,841989066
172,21.1533,420994533,140331511,206732558,41960902,722037,136,420994533,1683978132,841989066
173,20.8784,420994533,140331511,206732558,42022388,722037,136,420994533,1683978132,841989066
174,20.8913,420994533,140331511,206732558,42001983,722037,136,420994533,1683978132,841989066
175,21.2073,420994533,140331511,206732558,42094719,722037,136,420994533,1683978132,841989066
176,20.8695,420994533,140331511,206732558,42059360,722037,136,420994533,1683978132,841989066
177,20.8938,420994533,140331511,206732558,42044380,722037,136,420994533,1683978132,841989066
178,21.1658,420994533,140331511,206732558,42028781,722037,136,420994533,1683978132,841989066
179,20.893,420994533,140331511,206732558,41989917,722037,136,420994533,1683978132,841989066
180,20.8976,420994533,140331511,206732558,42081425,722037,136,420994533,1683978132,841989066
181,21.3079,420994533,140331511,206732558,42020693,722037,136,420994533,1683978132,841989066
182,20.8967,420994533,140331511,206732558,42085567,722037,136,420994533,1683978132,841989066
183,20.8904,420994533,140331511,206732558,41955477,722037,136,420994533,1683978132,841989066
184,21.2005,420994533,140331511,206732558,41999595,722037,136,420994533,1683978132,841989066
185,20.8679,420994533,140331511,206732558,42044059,722037,136,420994533,1683978132,841989066
186,20.8762,420994533,140331511,206732558,42058636,722037,136,420994533,1683978132,841989066
187,21.3663,420994533,140331511,206732558,42028760,722037,136,420994533,1683978132,841989066
188,20.986,420994533,140331511,206732558,42005126,722037,136,420994533,1683978132,841989066
189,20.8626,420994533,140331511,206732558,41942467,722037,136,420994533,1683978132,841989066
190,20.9268,420994533,140331511,206732558,42022749,722037,136,420994533,1683978132,841989066
191,20.9754,420994533,140331511,206732558,42051396,722037,136,420994533,1683978132,841989066
192,20.9044,420994533,140331511,206732558,42053151,722037,136,420994533,1683978132,841989066
193,20.9772,420994533,140331511,206732558,42010335,722037,136,420994533,1683978132,841989066
194,20.8877,420994533,140331511,206732558,41990157,722037,136,420994533,1683978132,841989066
195,20.854,420994533,140331511,206732558,42041762,722037,136,420994533,1683978132,841989066
196,21.2946,420994533,140331511,206732558,42516715,722037,136,420994533,1683978132,841989066
197,20.8627,420994533,140331511,206732558,42024205,722037,136,420994533,1683978132,841989066
198,20.8914,420994533,140331511,206732558,42027899,722037,136,420994533,1683978132,841989066
199,20.8852,420994533,140331511,206732558,42071443,722037,136,420994533,1683978132,841989066
200,20.8764,420994533,140331511,206732558,41993216,722037,136,420994533,1683978132,841989066
201,20.8887,420994533,140331511,206732558,42033396,722037,136,420994533,1683978132,841989066
202,20.8884,420994533,140331511,206732558,41983706,722037,136,420994533,1683978132,841989066
203,21.2268,420994533,140331511,206732558,41988479,722037,136,420994533,1683978132,841989066
204,20.897,420994533,140331511,206732558,42039111,722037,136,420994533,1683978132,841989066
205,20.8927,420994533,140331511,206732558,42008684,722037,136,420994533,1683978132,841989066
206,21.1885,420994533,140331511,206732558,42016512,722037,136,420994533,1683978132,841989066
207,20.9952,420994533,140331511,206732558,42001196,722037,136,420994533,1683978132,841989066
208,20.8625,420994533,140331511,206732558,42017316,722037,136,420994533,1683978132,841989066
209,21.1891,420994533,140331511,206732558,41995256,722037,136,420994533,1683978132,841989066
210,20.9943,420994533,140331511,206732558,41989473,722037,136,420994533,1683978132,841989066
211,20.8918,420994533,140331511,206732558,42061020,722037,136,420994533,1683978132,841989066
